title,label
Penatausahaan dan Pertanggungjawaban Penerimaan Negara Bukan Pajak (Pnbp) pada Instansi Pengguna,"Penerimaan Negara Bukan Pajak, Penatausahaan"
Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 1997/1998,Apbn 1997/1998
Penyelesaian Barang yang Menjadi Milik Negara,"Ruu Perpajakan, Tim Pembahasan, Pembentukan"
Penyelesaian Barang-Barang yang Menjadi Milik Negara di Kantor Inspeksi Tipe D Djbc  Sambu Belakang Padang.,"Tim Pembahasan, Ruu Perpajakan, Pembentukan"
Pemberian dan Pencabutan Nomor Pokok Pengusaha Pabrik Etil Alkohol dan Pengusaha Tempat Penyimpanan,"Etil Alkohol, Nomor Pokok, Pengusaha Pabrik/Importir"
Pemberian dan Pencabutan Nomor Pengusaha Pabrik dan Importir Minuman Mengandung Etil Alkohol.,"Etil Alkohol, Nomor Pokok, Pengusaha Pabrik/Importir"
Penyempurnaan Kepmenkeu No. 240/KMK.05/1996 Tanggal 1 April 1996 tentang Pelunasan Cukai.,"Cukai, Pelunasan"
Pemberian dan Pencabutan Nomor Pokok Pengusaha Pabrik Hasil Tembakau dan Importir Hasil Tembakau Serta Persetujuan Pembuatan Hasil Tembakau Luar Pabrik,"Pengusaha Pabrik/Importir, Tembakau, Nomor Pokok"
"Pemberian Ijin Entrepot Produksi untuk Tujuan Ekspor (Epte) Kepada Pt.Jotech Metal Indonesia yang Terletak di Kawasan Kiic Lot C-1C Jl. Toll  Jakarta - Cikampek Km.47 Cikempek, Karawang Jabar.","Pemberian Ijin, Pt. Jotech Metal Indonesia, Epte"
Psikhotropika,Psikhotropika
Pembebasan Bea Masuk atas Impor Propylene oleh Pt. Tri Polyta Indonesia,"Pembebasan, Bea Masuk, Propylene"
Daftar Kode untuk Pengisian Pemberitahuan Pabean.,"Pemberitahuan, Pabean, Daftar Kode"
Pemberitahuan Pabean,"Pemberitahuan, Pabean"
Organisasi dan Tata Kerja Badan Pendidikan dan Latihan Keuangan.,"Tatakerja, Organisasi, Badan Pendidikan Dan Latihan Keuangan"
Pemberian Izin Usaha Pt. Bank Ocbc-Nisp di Jakarta,"Izin Usaha, Pt. Bank Ocbc/Nisp"
Keringanan Bea Masuk atas Impor Polietilena (Pe/X/Pe Cable Grade) untuk Keperluan Industri Kabel.,"Polietilena, Bea Masuk, Keringanan"
"Harga Ekspor atas Crude Palm Oil (Cpo),Refined Bleached Deoderized Palm Oil (Rbdpo),Crude Olein dan Refined Bleached Deoderized Olein (Rbd Olein), dalam Rangka Perhitungan Pajak Ekspor","Harga, Pajak Ekspor, Crude Palm Oil"
Pemberhentian dan Pengangkatan Anggota-Anggota Direksi Perusahaan Perseroan (Persero) Pt.Mega Eltra,"Pengangkatan, Direksi, Pt. Mega Eltra"
Pemberhentian dan Pengangkatan Anggota-Anggota Komisaris Perusahaan Perseroan (Persero) Pt.Mega Eltra,"Pt. Mega Eltra, Pengangkatan, Komisaris"
Penyandang Cacat.,Penyandang Cacad
Penetapan Tarip Bea Masuk atas Importasi Barang dalam Rangka Skema Common Effective Preferential Tarif (Cept) untuk Periode 1 Januari 1997 S/D 31 Desember 2003.,"Penetapan, Skema Cept, Bea Masuk"
Perubahan Keputusan Menteri Keuangan No. 78/KMK.017/1995 tentang Investasi Dana Pensiun.,"Dana Pensiun, Investasi"
Pelaksanaan Penyidikan Tindak Pidana di Bidang Kepabeanan dan Cukai.,"Pabean/Cukai, Penyidikan, Tindak Pidana"
Penetapan Tarip Cukai dan Harga Dasar Hasil Tembakau,"Hasil Tembakau, Penetapan, Harga Dasar"
"Pemebrian Ijin Entrepot Produksi untuk Tujuan Ekspor (Epte) Kepada Pt.Heng Huat Industries Indonesia yang Terletak di Kawasan Industri Kota Bukit Indah Blok Dii No.9 Desa Wanakerta Purwakarta, Jabar","Epte, Pemberian Ijin, Pt. Heng Huat Industries Indonesia"
"Pemberian Ijin Entrepot Produksi untuk Tujuan Produksi (Epte) Kepada Pt.Sumur Mitra Electronic (Sumitec) yang Terletak di Kawasan Industri East Jakarta Industrial Park Plot 8C/A-1 Lemahabang, Kekasi Jabar","Pt. Sumur Mitra Electronic (Sumitec), Pemberian Ijin, Epte"
Pajak Pertambahan Nilai Ditanggung Pemerintah atas Impor 500.000 Ton Gula Pasir oleh Badan Urusan Logistik,"Pembebasan, Gula Pasir, Bulog"
Pemberhentian dan Pengangkatan Anggota-Anggota Komisaris Perusahaan Perseroan (Persero) Pt. Industri Telekomunikasi Indonesia,"Komisaris, Pt. Industri Telekomunikasi Indonesia, Pengangkatan"
Pemberhentian  dan Pengangkatan Anggota-Anggota Komisaris Perusahaan Perseroan (Persero) Pt. Dahana,"Komisaris, Pt. Dahana, Pengangkatan"
Pembebasan Bea Masuk atas Impor Daging dan Sapi Bakalan oleh Badan Urusan Logistik (Bulog),"Bulog, Bea Masuk, Daging"
Pembebasan Bea Masuk dan Pajak Pertambahan Nilai Ditanggung Pemerintah atas Impor 100.000 Ton Minyak Goreng oleh Badan Urusan Logistik (Bulog),"Minyak Goreng, Pembebasan, Bea Masuk"
Pembebasan Bea Masuk dan Pajak Pertambahan Nilai Ditanggung Pemerintah atas Impor 100.000 Ton Kacang Tanah oleh Badan Urusan Logistik (Bulog),"Bea Masuk, Pembebasan, Kacang Tanah"
"Pemberian Ijin Entrepot Produksi untuk Tujuan Ekspor (Epte) Kepada Pt. Mattel Indonesia yang Terletak di Kawasan Industri Jababeka Blok Ss 1,2,3  Cikarang, Bekasi, Jawa Barat","Ijin, Epte, Pt. Mattel Indonesia"
"Pemberian Ijin Entrepot Produksi untuk Tujuan Ekspor (Epte) Kepada Pt.Adiwira Presisi Industri yang Terletak di Jl. Raya Jakarta - Bogor Km.47 Desa Nanggewer Mekar, Kec.Cibinong Bogor,Jabar","Ijin, Epte, Pt. Adiwira Presisi Industri"
"Pemberian Ijin Entrepot Produksi untuk Tujuan Ekspor (Epte) Kepada Pt. Ngk Ceramics Indonesia yang Terletak di East Jakarta Industrial Park Plot No. 1J, Lemahabang, Bekasi Jawa Barat","Ijin, Epte, Pt. Ngk Ceramics Indonesia"
"Pemberian Ijin Entrepot Produksi untuk Tujuan Ekspor (Epte) Kepada Pt.Petrasakti Madyatama di Jl. Raya Padat Karya. Bojong  Kembang Kuning, Cileungsi, Bogor, Jawa Barat","Ijin, Epte, Pt. Petrasakti Madyatama"
Penyelesaian Barang-Barang yang Menjadi Milik Negara di Kantor Inspeksi Tipe D Djbc Sekupang.,"Pembentukan, Tim Pembahasan, Ruu Perpajakan"
Pembebasan Bea Masuk atas Impor Propylene oleh Pt. Tri Polyta Indonesia,"Bea Masuk, Propylene, Pembebasan"
"Harga Ekspor atas Crude Palm Oil (Cpo), Refined Bleached Deoderized Palm Oil (Rbdpo), Crude Olein dan Refined Deodorized Olein (Rbd Olein) dalam Rangka Perhitungan Pajak Ekspor","Harga, Pajak Ekspor, Crude Palm Oil"
Keringanan Bea Masuk atas Impor Meat Bone Meal dan Hydrolised Feather Meal untuk Keperluan Industri Makanan Ternak.,"Meat Bone Meal, Hydrolised Feather Meal, Bea Masuk, Keringanan"
Pengangkatan Tambahan Anggota Komisaris Perusahaan Perseroan (Persero) Pt.Pupuk Sriwijaya,"Pt. Pupuk Sriwijaya, Komisaris, Pengangkatan"
Pemberhentian dan Pengangkatan Anggota-Anggota Direksi Perusahaan Perseroan Pt.Pupuk Sriwijaya,"Direksi, Pengangkatan, Pt. Pupuk Sriwijaya"
Pemberhentian dan Pengangkatan Anggota Komisaris Perusahaan Perseroan (Persero) Pt. Kertas Leces,"Pengangkatan, Pt. Ketas Leces, Komisaris"
Pemberhentian dan Pengangkatan Anggota Komisaris Perusahaan Perseroan (Persero) Pt. Pupuk Kalimantan Timur,"Pt. Pupuk Kaltim, Komisaris, Pengangkatan"
Pemberhentian dan Pengangkatan Anggota Direksi Perusahaan Perseroan Pt.Pupuk Kujang,"Pt. Pupuk Kujang, Pengangkatan, Direksi"
Pemberhentian dan Pengangkatan Anggota-Anggota Direksi Perusahaan Perseroan (Persero) Pt.Pupuk Iskandar Muda,"Pt. Pupuk Iskandar Muda, Pengangkatan, Direksi"
Pemberhentian dan Pengangkatan Anggota Komisaris Perusahaan Perseroan (Persero) Pt. Petrokimia Gresik,"Pengangkatan, Pt. Petrokimia Gresik, Komisaris"
Pemberhentian dan Pengangkatan Anggota Direksi Perusahaan Perseroan Pt. Petrokimia Gresik,"Direksi, Pengangkatan, Pt. Petrokimia Gresik"
Pemberhentian dan Pengangkatan Anggota Komisaris Perusahaan Perseroan (Persero) Pt.Jasa Marga,"Pengangkatan, Pt. Jasa Marga, Komisaris"
Penunjukan Surveyor untuk Melakukan Pemeriksaan Barang,"Pemeriksaan, Barang Ekspor, Surveyor"
Pengawasan Barang Kena Cukai,"Barang Kena Cukai, Pengawasan"
Pembentukan Panitia Pemilihan Umum 1997 di Lingkungan Departemen Keuangan,"Panitia Pemilu, Pembentukan, Departemen Keuangan"
"Pemberian Ijin Entrepot Produksi untuk Tujuan Ekspor (Epte) Kepada Pt. Betadiskindo Binatama yang Terletak di Jl. Industri Ii Kav.C7 No.6 Hyunday  Industrial Estate, Lippo Cikarang Kec.Lemahabang Bekasi, Jawa Barat","Pemberian Ijin, Epte, Pt. Betadiskindo Binatama"
"Pemberian Ijin Entrepot Produksi untuk Tujuan Ekspor (Epte) Kepada Pt.Video Display Glass Indonesia Co.Ltd. yang Terletak di Jl. Jababeka Blok Pp,Cikarang Industrial Estate Bekasi, Jawa Barat","Epte, Pemberian Ijin, Pt. Video Display Glass Indonesia Co.Ltd"
Pencabutan Ijin Entrepot Produksi untuk Tujuan Ekspor (Epte) atas Nama Pt.Intermitra Ragammulia Industries yang Terletak di Jl. Cempaka Raya Bekasi Km.37 Desa Jatimulia Kec.Tambun Bekasi Jawa Barat,"Pt. Intermitra Ragammulia Idustries, Pencabutan Ijin, Epte"
"Pemberian Ijin Entrepot Produksi untuk Tujuan Ekspor (Epte) Kepada Pt.Hitachi  Chemical Electronic Product Indonesia yang Terletak di Jl. Palem 2 Blok Ds No.12 Lippo Cikarang, Cibatu Bekasi, Jawa Barat","Pt. Hitachi Chemical Electronic Product Indonesia, Pemberian Ijin, Epte"
Jasa Akuntan Publik,"Jasa, Akuntan Publik"
Harga Eceran Tertinggi Pupuk Urea Produksi dalam Negeri di Tingkat Petani untuk Sektor Pertanian.,"Harga Eceran, Pupuk Urea"
Pemeriksaan Dana Pensiun,"Pemeriksaan, Dana Pensiun"
"Pencabutan Izin Entrepot Produksi untuk Tujuan Ekspor atas Nama Doosan Indonesia yang Terletak di Kawasan Hundai Blok C-1 No. 1 Bekasi Industrial Estate, Lemahabang, Kec. Tambun, Bekasi Jabar.","Pt. Doosan Indonesia, Pencabutan, Ijin Epte"
Penetapan Neraca Pembukaan Perusahaan Perseroan (Persero) Pt. Pos Indonesia,"Neraca Pembukaan, Penetapan, Pt. Pos Indonesia"
Keringanan Bea Masuk Terhadap Impor Dari Perlengkapan Tertentu Kenderaan Bermotor untuk Tujuan Perakitan dan atau Pembuatan Kenderaan Bermotor.,"Kendaraan Bermotor, Perlengkapan, Bea Masuk"
Mutasi Para Pejabat Eselon Ii di Lingkungan Departemen Keuangan,"Kepegawaian, Mutasi Eseon Ii"
"Keringanan Tarip Bea Masuk Terhadap Barang Impor Tertentu dalam Rangka Project Asean Industrial Joint Ventures(Aijv) yang Berlokasi di Malaysia, Singapore, Philipina dan Thailand.","Bea Masuk, Asean Industrial Joint Venture, Keringanan"
Pemberhentian dan Pengangkatan Anggota Direksi Perusahaan Perseroan (Persero) Pt.Asuransi Kredit Indonesia,"Pengangkatan, Pt. Asuransi Kredit Indonesia, Direksi"
Tata Laksana Penindakan di Bidang Kepabeanan.,"Pabean, Tata Laksana, Penindakan"
"Pemberian Ijin Entrepot Produksi untuk Tujuan Ekspor (Epte) Kepada Pt.Samstar yang Terletak di Desa Gintung Kerta, Kec. Klari, Kabupaten Karawang, Jawa Barat","Pemberian Ijin, Pt. Samstar, Epte"
"Pemberian Ijin Entrepot Produksi untuk Tujuan Ekspor (Epte) Kepada Pt.Lima Tahaka Indonesia yang Terletak di Jl.Suryamadya Kavling I 15 B, Kawasan Industri Suryacipta, Teluk Jambe, Karawang, Jawa Barat`","Epte, Pemberian Ijin, Pt. Lima Tahaka Indonesia"
Pemberian Ijin Entrepot Produksi untuk Tujuan Ekspor (Epte) Kepada Pt.Taisho Electric Indonesia yang Terletak di Kawasan Industri Mm 2100 Blok H 4-2-1 Cibitung Bekasi-Jawa Barat,"Pemberian Ijin, Epte, Pt. Taisho Electric Indonesia"
"Pemberian Ijin Entrepot Produksi untuk Tujuan Ekspor (Epte)  Kepada Pt.Tri Integral Engineering yang Terletak di Kawasan Industri Jababeka Blok U9D, Desa/Kelurahan  Harjamekar Kecamatan Cikarang, Bekasi, Jawa Barat","Pt. Tri Integral Engineering, Epte, Pemberian Ijin"
Tata Laksana Pabean di Bidang Impor.,"Tata Laksana, Impor"
Pengangkatan Anggota-Anggota Direksi Perusahaan Perseroan (Persero) Pt.Bio Farma,"Direksi, Pt. Bio Farma, Pengangkatan"
Penetapan Modal Perusahaan Perseroan (Persero) Pt. Bio Farma,"Pt. Bio Farma, Modal Perusahaan, Penetapan"
Pengangkatan Anggota-Anggota Komisaris Perusahaan Perseroan (Persero) Pt. Bio Farma,"Pt. Bio Farma, Komisaris, Pengangkatan"
"Pemberian Ijin Entrepot Produksi untuk Tujuan Ekspor (Epte) Kepada Pt.Daimei Santana Indonesia yang Terletak di Kawasan Industri Kiic Lot C-4 Jl. Toll Jakarta -Cikampek Km.47 Karawang, Jawa Barat","Epte, Pt. Daimei Santana Indonesia, Pemberian Ijin"
Penunjukan Surveyor untuk Melakukan Pemeriksaan Barang Ekspor,"Surveyor, Pemeriksaan, Barang Ekspor"
Pencabutan Kepmenkeu No. 672/Mk/Iii/5/1976 tentang Pembebasan Sebagian Bea Masuk Terhadap Bagian-Bagian/Komponen-Komponen untuk Tujuan Perakitan dalam Negeri,"Komponen Perakitan, Bea Masuk, Pembebasan"
Pembebasan Bea Masuk atas Impor Bahan Baku dan Bagian Tertentu untuk Pembuatan Bagian Alat-Alat Besar dan Impor Bagian Tertentu untuk Perakitan Alat-Alat Besar.,"Pembebasan, Bea Masuk, Alat Besar"
Perubahan Nama Jabatan Anggota-Anggota Direksi Perusahaan Perseroan Pt. Pal Indonesia,"Pt. Pal Indonesia, Perubahan, Direksi"
"Harga Ekspor atas Crude Palm Oil (Cpo), Refined Bleached Deoderized Palm Oil (Rbdpo), Crude Olein dan Refined Bleached Deoderized Olein (Rbd Olein) dalam Rangka Perhitungan Pajak Ekspor.","Crude Palm Oil, Harga, Pajak Ekspor"
Tatacara Pembayaran Subsidi Pupuk,"Subsidi, Pembayaran, Pupuk"
Pengadilan Anak.,Pengadilan Anak
Perhitungan Anggaran Negara Tahun Anggaran 1994/1995,"Perhitungan, Anggaran Negara 1994/1995"
Pemberhentian dan Pengangkatan Anggota-Anggota Komisaris Perusahaan Perseroan (Persero) Pt. Konservasi Energi Abadi,"Pt. Konservasi Energi Abadi, Komisaris, Pengangkatan"
Pemberian Ijin Epte Kepada Pt.Bone Commercial Company yang Terletak di Jl.Muara Baru Ujung Blok L No.1 Jakarta Utara,"Pemberian Ijin, Epte, Pt. Bone Comercial Company"
Pemberian Izin Usaha Patungan di Bidang Asuransi Kerugian Kepada Pt.Asuransi Samsung Tugu,"Izin Usaha Patungan, Asuransi Kerugian, Pt. Asuransi Samsung Tugu"
Pemberian Izin Usaha Patungan di Bidang Asuransi Jiwa Kepada Pt. Tempo Nasional Mutual Life,"Asuransi Jiwa, Izin Usaha Patungan, Pt. Nasional Mutual Life"
"Penyempurnaan Kepmenkeu No.584/KMK.05/1994 tentang Pemberian Ijin Epte Kepada Pt.Indonesia Epson Industry di East Jakarta Industrial Park , Bekasi Yg Telah Diubah Terakhir dengan Kepmenkeu No. 1394/Km","Pt. Indonesia Epson Industry, Ijin Epte, Penyempurnaan"
"Pembebasan Bea Masuk, Bea Masuk Tambahan dan Tidak Dipungut Ppn, Ppn Bm, Pph Pasal 22 atas Barang-Barang Habis Dipakai Berupa Brosur, Makalah Serta Dokumen Lain dalam Rangka World Tourism Organization Policy Makers 1996.","Pembebasan, World Tourism Organization, Bea Masuk"
Organisasi dan Tata Kerja Direktorat Jenderal Anggaran,"Tatakerja, Ditjen Anggaran, Organisasi"
Pajak Penghasilan atas Penghasilan Dari Usaha Jasa Konstruksi dan Jasa Konsultan,"Jasa Konstruksi, Pajak Penghasilan"
Pelaksanaan Teknis Perpajakan atas Keputusan Presiden Indonesia Nomor 75 Tahun 1996 tentang Ketentuan Pokok Perjanjian Karya Pengusahaan Pertambangan Batubara.,"Perjanjian Kerjasama, Perpajakan"
Nilai Pabean untuk Penghitungan Bea Masuk.,"Nilai Pabean, Bea Masuk, Penghitungan"
Tatacara Pengenaan Sanksi Administrasi Kepabeanan,"Tatacara, Sanksi Administrasi, Kepabeanan"
Penetapan Besaarnya Tarif dan Tata Cara Pembayaran Serta Penyetoran Pajak Ekspor.,"Pajak Ekspor, Tatacara Pembayaran"
"Harga Ekspor atas Crude Palm Oil (Cpo), Refined Bleached Deodorized Palm Oil (Rbd Po) Crude Olein dan Refined Bleached Deodorized Olein (Rbd Olein) dalam Rangka Perhitungan Pajak Ekspor.","Pajak Ekspor, Crude Palm Oil"
Pangan.,Pangan
Pembebasan Bea Masuk atas Impor Etilena untuk Bahan Baku Pembuatan Polietilena oleh Pt. Petrokimia Nusantara Interindo (Pt.Peni),"Ethylena, Bea Masuk, Pembebasan"
Pembebasan Bea Masuk dan Perlakuan Perpajakan dalam Rangka Pengembangan Pulau Bintan dan Pulau Karimun,"Pembebasan, Pulau Bintan Dan Pulau Karimun, Bea Masuk"
"Harga Dasar atas Crude Palm Oil (Cpo), Refinedf Bleached Deodorized Palm Oil (Rbd.Po, Crude Olein dan Refined Bleached Deodorized Olein (Rbd Olein) dalam Rangka Penghitungan Pajak Ekspor.","Pajak Ekspor, Crude Palm Oil"
Pembebasan Bea Masuk dan Perlakukan Perpajakan dalam Rangka Pengembangan Pulau Bintan dan Pulau Karimun.,"Perlakuan, Bea Masuk"
"Nilai Kurs Sebagai Dasar Pelunasan Bea Masuk, Pajak Pertambahan Nilai Barang dan Jasa dan Pajak {Enjualan atas Barang Mewah, dan Pajak Penghasilan untuk Bulan Oktober, November dan Desember 1996",Nilai Kurs
Pelaksanaan Pemotongan Pajak Penghasilan atas Penghasilan Berupa Bunga  atau Diskonto  Obligasi yang Dijual  di Bursa Efek,"Pemotongan, Bunga Obligasi, Pajak Penghasilan"
"Bentuk, Ukuran, Wrna, Isi dan Teks Sticker Pajak Pertambahan Nilai Rekaman Lagu Beserta Tayangan Gambar di atas Disc Jenis Videa Compact Disc Karaoke (Vcd.K)","Bentuk, Pajak Petambahan Nilai, Rekaman Suara"
Penunjukan Direktorat Jenderal Anggaran Sebagai Pemungut Pajak Pertambahan Nilai atas Penyerahan Pupuk dan Pestisida Bersudbsidi.,"Penunjukan, Ditjen Anggaran, Pemungut Pajak"
Tatalaksana Impor Sementara.,"Tata Laksana, Impor Sementara"
"Penggunaan Jaminan Bank untuk Menjamin Pembayaran Pungutan Bea Masuk, Cukai, Denda Administrasi dan Pajak dalam Rangka Impor","Pungutan Pabean, Pembayaran, Jaminan Bank"
Senjata Api Dinas Direktorat Jenderal Bea dan Cukai.,"Direktorat Jenderal Bea Dan Cukai, Senjata Api Dinas"
Penilaian Kembali Aktiva Perusahaan,"Penilaian Kembali, Aktiva Tetap, Perusahaan"
Perairan Indonesia,Perairan Indonesia
Perairan Indonesia.,Perairan Indonesia
"Tatalaksana Impor Barang Penumpang, Awak Sara Pengangkutan, Pelintas Batas, Kiriman Pos dan Kiriman Melalui Perusahaan Jasa Titipan.",Barang Kiriman
Tatalaksana Kepabeanan di Bidang Ekspor,"Tatalaksana Kepabeanan, Kepabeanan Di Bidang Ekspor"
Perusahaan Penjaminan,Perusahaan Penjaminan
Norma Penghitungan Khusus Penghasilan Neto Bagi Wajib Pajak Perusahaan Penerbangan dalam Negeri.,"Wajib Pajak Perusahaan Penerbangan, Wajib Pajak Badan, Norma Penghitungan Penghasilan Neto"
Pemberian Izin Usaha di Bidang Asuransi Jiwa Kepada Pt. Asuransi Jiwa Sentosa.,"Asuransi, Ijin Usaha, Pt. Asuransi Jiwa Dwipa Sentosa"
Pajak Penghasilan atas Penghasilan Berupa Bunga atau Diskonto Obligasi yang Dijual di Bursa Efek.,"Pajak Penghasilan, Bunga Dan Diskonto Obligasi, Bursa Efek"
Pajak Penghasilan atas Penghasilan Wajib Pajak Badan untuk Usaha Industri Tertentu,"Industri Tertentu, Pembebasan, Pajak Penghasilan"
Pajak Penghasilan atas Penghasilan Berupa Bunga atau Diskonto Obligasi yang Dijual di Bursa Efek,"Obligasi, Bunga"
Pelayanan Khusus Bagi Perusahaan Tertentu,"Perusahaan Eksportir, Pelayanan Khusus"
Pengguna Fasilitas Bapeksta,"Peb, Fasilitas, Ekspor"
Penetapan Sistim Klasifikasi Barang dan Besarnya Tarip Bea Masuk  atas Barang Impor,"Sistim Klasifikasi, Barang, Bea Masuk"
Perubahan Lampiran Kepmenkeu No. 611/KMK.04/1996 tentang Perlakuan Pph Bagi Perwakilan Organisasi Internasional dan Pejabat Perwakilan Organisasi Internasional Sebagaimana Telah Diubah dengan Kepmenkeu No. 539/KMK.01/1995,"Organisasi Internasional, Pajak Penghasilan"
"Bentuk, Ukuran, Warna, Isi, dan Teks Sticker Pajak Pertambahan Nilai atas Penyerahan Rekaman Suara/Lagu di atas Disc (Compact Disc) dan Rekaman Lagu Beserta Tayangan Gambar di atas Disc (Laser Disc).","Rekaman Suara, Bentuk, Pajak Pertambahan Nilai"
Gudang Berikat.,Gudang Berikat
Pelaksanaan Pembayaran dan Pemotongan Pajak Penghasilan atas Penghasilan Dari Persewaan Tanah dan/atau Bangunan.,"Pemotongan, Pph, Persewaan Tanah/Bangunan"
Tata Cara Pembayaran Pajak Penghasilan atas Penghasilan yang Diterima atau Diperoleh Wajib Pajak Badan yang Usaha Pokoknya Melakukan Transaksi Penjualan atau Pengalihan Hak atas Tanah dan/atau Bangunan.,"Pengalihan Hak Tanah/Bangunan, Wajib Pajak Badan, Pph"
Perubahan Keputusan Menteri Keuangan Nomor 635/KMK.04/1994 tentang Pelaksanaan Pembayaran dan Pungutan Pajak Penghasilan atas Penghasilan Dari Pengalihan Hak atas Tanah dan/atau Bangunan.,"Pengalihan Hak, Pph, Tanah/Bangunan"
"Harga Ekspor atas Crude Palm Oil (Cpo), Refined Bleached Deodorized Palm Oil (Rbd Po), Crude Olein dan Refined Bleached Deodorized Olein (Rbd Olein) dalam Rangka Perhitungan Pajak Ekspor.","Harga, Pajak Ekspor, Crude Palm Oil"
Kawasan Industri,Kawasan Industri
Bea Masuk Anti Dumping dan Bea Masuk Imbalan.,"Imbalan, Anti Dumping, Bea Masuk"
Perubahan atas Peraturan Pemerintah No. 36 Tahun 1977 tentang Pengakhiran Kegiatan Usaha Asing dalam Bidang Perdagangan Sebagaimana Telah Diubah dengan Peraturan Pemerintah No. 19 Tahun 1998,"Usaha Asing, Perubahan, Perdagangan"
Bea Masuk Anti Dumping dan Bea Masuk  Imbalan.,"Imbalan, Bea Masuk, Anti Dumping"
Bea Masuk Anti Dumping dan Bea Masuk Imbalan,"Anti Dumping, Imbalan, Bea Masuk"
Tempat Penimbunan Berikat.,"Tempat, Penimbunan Berikat"
Anggaran Biaya dan Pendapat Badan Urusan Logistik Tahun Anggaran 1996/1997.,"Anggaran Biaya Dan Pendapatan, Bulog"
Penyempurnaan Keputusan Menteri Keuangan Nomor 1012/KMK.00/ 1994 tentang Pemberitahuan Ekspor Barang Sebagaimana Telah Diubah dengan Keputusan Menteri Keuangan Nomor 87/KMK.01/ 1995,"Penyempurnaan, Pemberitahuan, Ekspor Barang"
Penyempurnaan Keputusan Menteri Keuangan Nomor 1012/KMK.00/1994 tentang Pemberitahuan Ekspor Barang Sebagaimana Telah Diubah dengan Keputusan Menteri Keuangan Nomor 87/KMK.01/1995.,Barang Ekspor
Perubahan Tarip Bea Masuk atas Impor Barang Tertentu,"Bea Masuk, Perubahan, Barang Tertentu"
Pembebasan Bea Masuk dan Bea Masuk Tambahan atas Impor Bahan Baku/Sub Komponen untuk Pembuatan Komponen Elektronika,"Bahan Baku, Komponen Elektronika, Bea Masuk"
Jadual Penurunan Tarip Bea Masuk,"Jadwal Penurunan, Bea Masuk"
Pelayanan Khusus Bagi Perusahaan Eksportir Tertentu,"Perusahaan Eksportir, Pelayanan Khusus"
"Pencabutan Kepber Menperdag,Menkeu dan Gbi No.656/Kpb/Iv/85, No.329/KMK.05/1985 dan No.18/2/Kep/Gbi tentang Penyempurnaan Ketentuan-Ketentuan Umum di Bidang Impor, Sebagaimana Telah Diubah Dua Kali Terakhir dengan Surat Keputusan Bersama .........","Ketentuan Umum, Impor, Penyempurnaan"
Tatacara Penghapusan Piutang Pajak dan Penetapan Besarnya Penghapusan,"Piutang Pajak, Tatacara Penghapusan"
Pemberian Izin Usaha Modal Ventura Kepada Pt. Widya Global Ventura (Npwp : 1.770.9015-014),"Modal Ventura, Pt. Widya Global Ventura, Izin Usaha"
Tata Cara Pengenaan Sanksi Administrasi di Bidang Cukai.,"Bidang Cukai, Sanksi Administrasi, Tata Cara Pengenaan"
Pelaksanaan Penindakan di Bidang Cukai.,"Bidang Cukai, Pelaksanaan, Penindakan"
Tata Cara Penyelesaian Barang Kena Cukai dan Barang Lain yang Dirampas untuk Negara atau yang Dikuasai Negara.,"Barang Kena Cukai, Penyelesaian, Barang Yang Menjadi Milik Negara"
